Unnamed: 0,Price_x,INDPRO,CPI,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,GDP,Rate,BBK_Index,Housing_Index,Recession,year_month
233,0.3120602612388812,0.8947255496311444,0.6183562308160886,0.0043586550435865,0.0,0.0036607687614399,0.0096269554753309,0.0292397660818713,0.0649122807017543,0.1520190023752969,0.2051744885679904,0.2572639225181597,0.4233576642335766,0.3208762886597939,0.5427227444751115,0.0036407766990291,0.6095526651128541,0.3613451864812362,0,2009-9
234,0.3159708309960733,0.9068959535461252,0.6188766729553425,0.0012453300124533,0.0,0.0,0.0084235860409145,0.0339181286549707,0.0736842105263158,0.1621140142517814,0.217208182912154,0.271186440677966,0.4318734793187347,0.327319587628866,0.5427227444751115,0.0036407766990291,0.6007413533461206,0.3625373627174758,0,2009-10
235,0.3234943276132473,0.904184318165218,0.6196159373576915,0.0037359900373599,0.0,0.0042708968883465,0.0072202166064981,0.0257309941520467,0.0538011695906432,0.1306413301662707,0.1853188929001203,0.2427360774818401,0.4130170316301703,0.3131443298969073,0.5537271252937115,0.0048543689320388,0.5816001737295307,0.362031331077633,0,2009-11
236,0.338035327922338,0.909794755678913,0.6221649210169911,0.0074719800747198,0.0,0.0073215375228798,0.0096269554753309,0.0222222222222222,0.0479532163742689,0.1306413301662707,0.1925391095066185,0.2530266343825665,0.4257907542579075,0.327319587628866,0.5537271252937115,0.0036407766990291,0.5806505839288604,0.3611993807545018,0,2009-12
237,0.3435852231749338,0.9146245708859836,0.6258257583374238,0.0074719800747198,0.0,0.0073215375228798,0.0096269554753309,0.0269005847953216,0.0596491228070175,0.1520190023752969,0.2166064981949458,0.274818401937046,0.4416058394160583,0.3402061855670103,0.5537271252937115,0.0048543689320388,0.5782456528029,0.3608434432451209,0,2010-1
238,0.3469234027451833,0.9059806624790006,0.629190889896917,0.0037359900373599,0.0,0.0036607687614399,0.0072202166064981,0.0327485380116959,0.0725146198830409,0.1638954869358669,0.2202166064981949,0.271186440677966,0.4282238442822384,0.3234536082474227,0.5542805508028461,0.0024271844660194,0.5756076252034783,0.3612251111768667,0,2010-2
239,0.3457053564273693,0.9233118471988896,0.6307226457385842,0.0049813200498132,0.0,0.0048810250152532,0.0084235860409145,0.0257309941520467,0.0619883040935672,0.1472684085510688,0.2045728038507822,0.2530266343825665,0.413625304136253,0.3105670103092783,0.5542805508028461,0.0024271844660194,0.5893631813380236,0.3633821782517893,0,2010-3
240,0.3563472347830068,0.9465570447739392,0.6335673351588234,0.0049813200498132,0.0,0.0048810250152532,0.0096269554753309,0.031578947368421,0.0736842105263158,0.1627078384798099,0.2166064981949458,0.2554479418886197,0.4063260340632603,0.3041237113402062,0.5542805508028461,0.0036407766990291,0.6216274950930383,0.3690300059608811,0,2010-4
241,0.3565166622783418,0.9480589438317142,0.6361695458550922,0.0024906600249066,0.0,0.0012202562538133,0.0072202166064981,0.0374269005847953,0.0865497076023391,0.172209026128266,0.2190132370637785,0.2518159806295399,0.3953771289537712,0.2886597938144331,0.5700612311529549,0.0048543689320388,0.6456125280011618,0.376667652999524,0,2010-5
242,0.3623573317459044,0.9575747753998978,0.6388308977035491,0.0024906600249066,0.0,0.0012202562538133,0.0060168471720818,0.0327485380116959,0.0748538011695906,0.1543942992874109,0.197352587244284,0.2324455205811137,0.3795620437956204,0.2744845360824742,0.5700612311529549,0.0048543689320388,0.6710237425109491,0.384022265392153,0,2010-6
